INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object
0fa474ba-491b-4d80-a8d6-34d31404f25e	0.65	21932337	In porcine vascular smooth muscle cells, integrin beta3 phosphorylation recruits the phosphatase SHP-2 to the membrane and enables the transfer of SHP-2 to SHPS-1 away from the IGF-I receptor, enhancing IGF-I receptor phosphorylation and signaling.	reach	p(HGNC:PTPN11, pmod(Ph))	increases	p(HGNC:IGF1R, pmod(Ph))
89808121-b78f-427a-a211-fe56dd3379b6	0.65	21932337	Mechanical stimulation of osteosarcoma cells in a serum-free environment phosphorylated the IGF-I receptor, which was blocked by the disintegrin, echistatin.	reach	p(PFAM:PF00200)	increases	p(HGNC:IGF1R, pmod(Ph))
9d3bdbca-9a08-4736-9587-7715836650f8	0.65	21932337	Our results show that a reduction in beta3 expression significantly reduced IGF-I receptor phosphorylation whereas a reduction in beta1 expression had a less consistent effect.	reach	p(UP:O09029)	increases	p(HGNC:IGF1R, pmod(Ph))
8f6af4e6-dd1f-4d3f-9460-a96db8e8f859	0.65	21932337	Phosphorylation of the IGF-IR was not stimulated by knockdown of either the beta1 or beta3 integrin subunit in the basal state nor were the levels of total IGF-I receptor affected (XREF_FIG).	reach	p(UP:Q1QXE1)	increases	p(HGNC:IGF1R, pmod(Ph))
0fedf454-33d3-4ccc-b8a0-b181a543ab44	0.86	21932337	Previously, we demonstrated that alphaVbeta3 expression in BMOp cells was reduced by skeletal unloading, and echistatin, a disintegrin selective for alphaVbeta3 or alpha5beta1, blocked IGF-IR phosphorylation.	reach	p(PFAM:PF00200)	decreases	p(HGNC:IGF1R, pmod(Ph))
c7278c05-b5e8-4e7b-aa19-277489ede2d2	0.86	21939528	A potential consequence of the ability of HRGbeta1 and erbB3 signalling to suppress IGF-IR signalling activity is that such a mechanism could severely affect the efficacy of IGF-IR-targeted agents in these breast cancer cells.	reach	p(HGNC:ERBB3)	decreases	act(p(HGNC:IGF1R))
99731288-365c-4bad-b8c9-ec8eb1c265b1	0.65	21939528	Further analysis also revealed that phosphorylated membrane and cytoplasmic IRS-1 Y612 positive tumours (median HScore cutoff of 61) expressed higher levels of phosphorylated membrane IGF-IR Y1316 (P = 0.011 (n = 50)), phosphorylated membrane and cytoplasmic Akt (P < = 0.001 (n = 50)) and nuclear Ki-67 (P = 0.022 (n = 40)) immunostaining than did phosphorylated membrane and cytoplasmic IRS-1 Y612 negative tumours (not shown).	reach	p(HGNC:IGF1R)	directlyIncreases	p(FPLX:AKT, pmod(Ph, Tyr, 1316))
7a9fa0be-c807-4e43-810e-68fefedd171f	0.94	21939528	We show in turn that suppression of IGF-IR by the use of a tyrosine kinase inhibitor and siRNA technology can promote erbB3 downstream signalling by reinforcement of erbB3 interplay with IRS-1.	reach	p(HGNC:IGF1R)	decreases	act(p(HGNC:ERBB3))
c9be28fc-bd3e-48c1-a960-5726c743f7d8	0.92	21946081	At the cellular level, IGF-I receptor deletion decreased the ability of PTH to stimulate osteoprogenitor cell proliferation and differentiation, as measured by the number of ALP expressing colonies and mineralized nodules in cultures of bone marrow derived stromal cells treated with PTH.	reach	p(HGNC:IGF1R)	increases	act(p(HGNC:PTH))
12c4d1ad-ca05-4d92-addd-fb4d841f3c8f	0.86	21959847	IGF1R expression is increased by SW; however, IGF2R expression did not increase by SW.	reach	p(UP:Q24246)	increases	p(HGNC:IGF1R)
12c4d1ad-ca05-4d92-addd-fb4d841f3c8f	0.86	21959847	IGF1R expression levels on day 14 were increased by up to six times in SC and ten times by SW.	reach	p(UP:Q24246)	increases	p(HGNC:IGF1R)
9c7f1232-a65c-47bb-9004-ba9a75135be1	0.65	21962509	We found that an increase in Lin28a upregulated Irs2 (XREF_FIG) in vitro, and that an increase in LIN28B upregulated Igf1r and Insr protein in skeletal muscles in vivo (XREF_FIG).	reach	p(HGNC:LIN28B)	increases	act(p(HGNC:IGF1R))
c8dbaff4-6789-4712-80c8-06ae44d5a49f	1.0	21980128	Conversely, in a recent report, IGF-IR inhibition by TKI promoted EGFR activation.	reach	p(UP:P16223)	decreases	act(p(HGNC:IGF1R))
3d63bd26-f7c6-435f-9e9b-9bb116a437fa	0.95	21980128	It is well known that mTOR inhibition activates PI3-K and Akt by up-regulating IGF-1R signaling, and therapeutic inhibition of the IGF-1R pathway as a strategy to overcome resistance to mTOR inhibitor has been suggested in a variety of cancers, including HNSCC, in which mTOR overexpression has been observed.	reach	p(HGNC:MTOR)	decreases	act(p(HGNC:IGF1R))
fd9cfd31-9ddf-4c04-9b3a-396a8adf032f	0.65	21980324	Negative feedback systems and miRNA expression changes are supported as regulatory elements of this dysregulation and shed light on the connection between miRNA and signaling events in IGF-1R signaling in CRC.	reach	p(HGNC:IGF1R)	decreases	act(p(UP:Q8L925))
fde86aef-6860-4c4f-8c4c-453c851f88ff	0.92	22016770	Cullin7, one of the genes down regulated on silencing Ankrd2, is an E3 ubiquitin ligase that targets IRS-1 for degradation by the proteasome XREF_BIBR and an increase in the IGF-IR was found to up-regulate Pax6 and glucagon which in turn activated the IRS-2 and MAPK pathway that could lead to dysregulation associated with type 2 diabetes XREF_BIBR.	reach	p(HGNC:IGF1R)	increases	act(p(HGNC:GCG))
779f6458-4653-47c3-979e-d09feb7de532	0.65	22016770	Cullin7, one of the genes down regulated on silencing Ankrd2, is an E3 ubiquitin ligase that targets IRS-1 for degradation by the proteasome XREF_BIBR and an increase in the IGF-IR was found to up-regulate Pax6 and glucagon which in turn activated the IRS-2 and MAPK pathway that could lead to dysregulation associated with type 2 diabetes XREF_BIBR.	reach	p(HGNC:IGF1R)	increases	act(p(HGNC:PAX6))
929ba5ec-8a00-43a2-8f67-eaa59247d1af	0.65	22020329	We found that the PMT samples had higher levels of IGF-IR, phosphorylated IGF-IR, phosphorylated Akt, phosphorylated Stat3 and total Stat3 compared with normal mammary tissue.	reach	p(PFAM:PF02366)	directlyIncreases	p(HGNC:IGF1R, pmod(Ph))
ffdc2e2c-aaea-4233-ae72-c3e87c54178c	0.65	22022506	In conclusion, both EWS and FLI -1 siRNA and R1507 inhibit cellular proliferation by targeting a common pathway, namely the down-regulation of p-IGF-1R and p-Akt (XREF_FIG).	reach	p(HGNC:EWSR1)	increases	act(p(HGNC:IGF1R))
f83eee35-4a52-46d2-bc1d-2b8e8c3066e3	0.65	22040915	Activation of IGF-1R induces EphA3 expression in malignant T cells.	reach	p(HGNC:IGF1R)	increases	p(HGNC:EPHA3)
cace89ce-583b-471e-bfd7-cb93a3d56069	0.86	22042973	In ST88-14 cells, the decrease in IGF1R expression caused by IGF1R siRNA significantly reduced expression of pIGF1R and other AKT and PI3K signaling pathway activators (XREF_FIG, left panel).	reach	p(HGNC:IGF1R)	increases	p(FPLX:PI3K)
34d8f189-ddb5-4a71-aadd-64ac0d54c86c	0.92	22057897	But exclusively decreased IGF-1R expression reduces AD associated mortality independent of beta-amyloid accumulation and FoxO1 mediated transcription.	reach	p(HGNC:IGF1R)	decreases	act(p(PFAM:PF09793))
0f1267f8-4a26-4e63-a3ac-13bc771d89ae	0.65	22070644	Evaluation of PDGFRalpha and PDGFRbeta in RM11A cells grown in vitro in the presence of doxycycline or in four independent clones grown in the absence of doxycycline for at least four passages revealed that both PDGFRalpha and PDGFRbeta levels increased in the clones expressing low levels of IGF-IR.	reach	p(HGNC:PDGFRB)	increases	p(HGNC:IGF1R)
561cd1d9-dab8-477c-8bd3-5ad49674b621	0.92	22073238	Knockdown of IGF-1R not only decreased cell viability (XREF_FIG -B), but also inhibited the PI3K/Akt/mTOR/p70S6K signal pathway (XREF_FIG -C) mentioned above, which was quite similar to the inhibition by miR-223.	reach	p(HGNC:IGF1R)	decreases	bp(MESH:D002470)
b7307b0c-b2c0-4347-b26d-c32158bd7cc1	0.95	22087027	We then tested the role of the signaling molecules stimulated by IGF-IR, in particular the Akt and mammalian target of rapamycin (mTOR)/70-kDa ribosomal protein S6 kinase (S6K) pathway.	reach	p(HGNC:IGF1R)	decreases	act(p(HGNC:MTOR))
2ee72b17-b17d-465f-ac80-1a7b042fcaa5	0.86	22113431	Because the IGF-1R pathway is known to upregulate uPA expression XREF_BIBR, XREF_BIBR, we sought to determine whether the IGF-1R signaling axis is a target of anti-invasive actions of SCH66336 in HNSCC cells.	reach	p(HGNC:IGF1R)	increases	act(p(HGNC:PLAU))
26c5d030-9cb2-4fe7-8418-75f405bdeb3e	0.95	22131348	Targeting molecules downstream of the receptors is another option; PDGFR and IGF-1R can activate the PI3K pathway, thus blocking this survival mechanism may be achieved using pan-PI3K, AKT, or mTOR inhibitors.	reach	p(HGNC:IGF1R)	decreases	act(p(FPLX:PI3K))
552efba6-c3cc-4134-b756-f8e9c8cfb898	0.95	22139534	In vivo studies demonstrate that IGF-I may increase proliferation of prostate cancer cells, whereas antisense mediated inhibition of IGF-IR suppresses cell invasiveness and in vivo tumor growth.	reach	p(HGNC:IGF1R)	increases	bp(MESH:D009361)
1cb23d60-b316-4674-9179-5453de020960	0.92	22140443	IGF-II binds to the IGF-1R and the IR-A and activates mitogenic signalling leading to cell proliferation and survival.	reach	complex(p(HGNC:IGF1R), p(HGNC:IGF2))	increases	bp(GO:"GO:0008283")
3844559c-cdf9-45e5-9f1a-564f0ea59b24	0.65	22140443	In conclusion, Glu12Ala, Glu12Lys and Glu12Arg IGF-II exhibit a greater than expected decrease in ability to activate both IGF-1R and IR-A compared to their binding affinities for these receptors.	reach	p(HGNC:IGF2, var("p.Glu12Ala"))	increases	act(p(HGNC:IGF1R))
76efad89-23f0-45f8-ae63-1d534f8eb5cc	0.65	22140443	In conclusion, Glu12Ala, Glu12Lys and Glu12Arg IGF-II exhibit a greater than expected decrease in ability to activate both IGF-1R and IR-A compared to their binding affinities for these receptors.	reach	p(HGNC:IGF2, var("p.Glu12Lys"))	increases	act(p(HGNC:IGF1R))
da7e937a-886e-4237-8238-34b59d374b84	0.65	22140443	In conclusion, Glu12Ala, Glu12Lys and Glu12Arg IGF-II exhibit a greater than expected decrease in ability to activate both IGF-1R and IR-A compared to their binding affinities for these receptors.	reach	p(HGNC:IGF2, var("p.Glu12Arg"))	increases	act(p(HGNC:IGF1R))
c8dbaff4-6789-4712-80c8-06ae44d5a49f	1.0	22146293	INSM-18 (nordihydroguaiaretic acid, NDGA, XREF_FIG) is a TKI that selectively inhibits IGF-1R and currently in phase II trial for prostate cancer [XREF_BIBR].	reach	p(UP:P16223)	decreases	act(p(HGNC:IGF1R))
c8dbaff4-6789-4712-80c8-06ae44d5a49f	1.0	22146293	INSM-18 (nordihydroguaiaretic acid, NDGA, xref ) is a TKI that selectively inhibits IGF-1R and currently in phase II trial for prostate cancer [ xref ].	sparser	p(UP:P16223)	decreases	act(p(HGNC:IGF1R))
69430f2c-f026-4943-9969-d574252a6be0	0.94	22148072	We previously reported that Src ( xref ) and Nox4 ( xref ) are recruited to phosphorylated scaffold protein, SHPS-1, and that IGF-I receptor phosphorylation of SHPS-1 mediates this recruitment.	sparser	p(HGNC:IGF1R)	increases	p(HGNC:SIRPA, pmod(Ph))
caed9a91-f6f9-4318-9ad7-3c60c668b8e4	0.65	22173225	Mineralocorticoid receptor blockade with eplerenone inhibited aldosterone induced increases in IGF1R and hybrid receptor.	reach	p(HGNC:NR3C2)	increases	act(p(HGNC:IGF1R))
5382f382-50cd-428d-b0dd-18f4d7a82235	0.92	22174655	IGF-1 binds to the IGF-1R, activates a signal cascade, and triggers cell proliferation in several tissues, including colon [XREF_BIBR, XREF_BIBR, XREF_BIBR].	reach	complex(p(HGNC:IGF1), p(HGNC:IGF1R))	increases	bp(GO:"GO:0008283")
1d3266eb-88ad-4d72-a069-2c5f33e0541b	0.65	22179513	In conclusion, NKX3.1 could downregulate IGF-1R expression and could inhibit IGF-1R-mediated mitogen activated protein kinase (MAPK)/ERK and AKT signalling pathways, which might partially leads to the inhibition of IGF-1-induced cell growth.	reach	p(HGNC:"NKX3-1")	decreases	p(HGNC:IGF1R)
5f739d7f-8617-420d-bea0-c83cea4a90e8	0.95	22187447	The SNP on 15q26.3 associated with 12-lead voltage sum lies in an intron of IGF1R, encoding the insulin like growth factor 1 receptor, which as pointed to by the authors has been well established to mediate insulin like growth factor effects on myocardial cell growth through ERK 1/2, Akt and myostatin.	reach	p(HGNC:IGF1R)	increases	act(p(IP:IPR022350))
71c3e8df-e8f5-47d4-991f-6f2512a4b098	0.94	22188815	Immunoprecipitation using anti-IGF-1R and anti-IN-R antibodies revealed that SCH717454 equally blocked IGF-1 and IGF-2 stimulated IGF-1R phosphorylation, but not IGF-2 stimulated phosphorylation of IN-R.	sparser	p(HGNC:"IGF2-AS")	increases	p(HGNC:IGF1R, pmod(Ph))
1d78d83b-2492-4b17-8d35-5139111cea8c	0.95	22188815	Our results point to the critical role of IGF-1R mediated signaling in VEGF driven angiogenesis.	reach	p(HGNC:IGF1R)	increases	act(p(FPLX:VEGF))
71c3e8df-e8f5-47d4-991f-6f2512a4b098	0.94	22188815	SCH717454 equally suppressed IGF-1R phosphorylation stimulated by IGF-1 and IGF-2, demonstrating that this antibody blocks binding of both ligands.	sparser	p(HGNC:"IGF2-AS")	increases	p(HGNC:IGF1R, pmod(Ph))
71c3e8df-e8f5-47d4-991f-6f2512a4b098	0.94	22188815	Thus, SCH717454 effectively inhibited IGF-1- and IGF-2-induced phosphorylation of IGF-1R in each cell line.	sparser	p(HGNC:"IGF2-AS")	increases	p(HGNC:IGF1R, pmod(Ph))
ad49bcea-f6d0-4f18-9c0e-9c1d5bf6845f	0.65	22189158	However, since blockage of IGF-1R activity abrogates anti-depressant activity of the mature peptide [XREF_BIBR] and GPE does not activate the IGF-1R [XREF_BIBR], clearly IGF-I itself has anti-depressant activity through the IGF-1R independent of GPE.	reach	p(HGNC:GYPE)	increases	act(p(HGNC:IGF1R))
a5b6c3d8-1817-4564-ac4d-b983ba94ab42	0.95	22193032	The identification of IGF-1R in the nucleus and complexed with E-cadherin suggests novel regulatory functions outside the canonical ligand induced endocytosis signaling pathway.	reach	p(HGNC:IGF1R)	increases	bp(GO:"GO:0006897")
4b37e55d-8910-4f67-96d7-8dcd7a74dee3	0.65	22194466	Mechanistic investigations in vitro revealed that IGF-IR overexpression increased cell survival in the presence of high levels of TNF-alpha, in a manner associated with increased autocrine production of interleukin-6 (IL)-6.	reach	p(HGNC:IGF1R)	increases	act(p(HGNC:IL6))
c6768ecc-37c7-4766-86bc-568ff4ed20d4	0.65	22194466	Mechanistic investigations in vitro revealed that IGF-IR overexpression increased cell survival in the presence of high levels of TNF-alpha, in a manner associated with increased autocrine production of interleukin-6 (IL)-6.	reach	p(HGNC:IGF1R)	increases	p(HGNC:TNF)
c8a63ac8-6a1c-4dfd-b98c-8851cecfe1f7	0.92	22195016	During our study, others have found that another muscle specific miRNA, miR-1, also directly targets IGF-1R XREF_BIBR.	reach	p(HGNC:FSD1)	increases	act(p(HGNC:IGF1R))
3487b00c-a433-43df-92dc-4f3d320dacbf	0.92	22195016	Thus, while miR-1 and miR-125b reduce intracellular production of IGFs, cotranscribed miR-133 and miR-1 repress IGF-1R and modulate muscle cell responsiveness to circulating (endocrine) or local (autocrine and paracrine) IGF stimulation.	reach	p(HGNC:FSD1)	decreases	act(p(HGNC:IGF1R))
1e7d1253-e5d9-4ada-aa47-97f3c600e8ee	0.95	22197230	The most highly ranked gene was IGFBP-3, which modulates the IGF-1R signaling pathway.	reach	p(HGNC:IGFBP3)	increases	act(p(HGNC:IGF1R))
ada95dae-1b04-494a-97e9-53cf54e10aed	0.86	22198814	Thus, we show that neuron specific IGF-1R deletion in male mice decreases body fat accumulation and increases energy expenditure during aging.	reach	p(HGNC:IGF1R)	decreases	bp(GO:"GO:0006091")
5157ec94-1311-4c48-8770-eabb304a334d	0.95	22206574	Agents that inhibit IGF-IR activity have been shown to diminish tumor cell growth and targeting of IGF-IR expression with antisense oligonucleotides resulted in increased apoptosis and sensitivity to a number of chemotherapeutic agents [XREF_BIBR].	reach	p(HGNC:IGF1R)	decreases	bp(GO:"GO:0016049")
8b4b4221-7329-4039-96a7-2b50eb586412	0.95	22217202	Upon being combined with corresponding ligands, IGF-1R inactivates the BAD protein, a member of the bcl family, by activating the PI3K/Akt or Ras/Raf-1/MAPK family to avoid apoptosis.	sparser	p(HGNC:IGF1R)	decreases	act(p(HGNC:BAD))
735335bf-d9e0-4476-89c0-e3a77be6eee5	0.92	22222570	The loss of merlin increased the abundance of ErbB2, ErbB3, insulin like growth factor 1 receptor (IGF1R), and PDGFR-beta at the plasma membrane in confluent but not sub-confluent Schwann cells.	reach	p(HGNC:NF2)	decreases	act(p(HGNC:IGF1R))
1f1d26b3-cff6-47c0-a314-754a4bd0ffc8	0.95	22226054	It has been reported that insulin itself can increase IGF-IR levels [XREF_BIBR].	reach	p(HGNC:INS)	increases	p(HGNC:IGF1R)
5415706e-cb3b-42d0-8f30-92facb5befd9	0.86	22227013	Other reports of the TK independent activation of IGF-1R signaling have also appeared.	reach	p(HGNC:TKT)	increases	act(p(HGNC:IGF1R))
c36476bd-c9e7-4671-9c4e-98c224017d1e	0.95	22229414	This interaction facilitated cross-talk from IGF-IR to HER2, such that IGF-I stimulation induced phosphorylation of HER2, whereas inhibition of IGF-IR with neutralizing antibody alpha IR3 or IGF-IR tyrosine kinase inhibitor I-OMe-AG538 blocked phosphorylation of HER2 [XREF_BIBR].	reach	p(HGNC:IGF1R)	directlyIncreases	p(HGNC:ERBB2, pmod(Ph))
1bbd668e-3145-4206-8fcc-f8126f15790a	0.65	22235273	As shown in XREF_FIG, DTH reactivity increased strongly in the group of mice immunized with 2 '-O-methyl ADT transfected C4HD compared with control groups, suggesting that a cellular immune response was triggered by IGF-IR down-regulation in C4HD.	reach	p(HGNC:IGF1R)	increases	bp(GO:"GO:0006955")
532694c8-4efe-4b68-8c17-a7d8af5f2f0d	0.65	22235273	Down-regulation of IGF-IR up-regulated the co-stimulatory molecule CD86 as well as the peptide-chaperone Hsp70 XREF_BIBR.	reach	p(HGNC:IGF1R)	increases	act(p(HGNC:CD86))
1b6d84ee-24f9-43c9-b809-f87868e0396e	0.65	22235273	Down-regulation of IGF-IR up-regulated the co-stimulatory molecule CD86 as well as the peptide-chaperone Hsp70 XREF_BIBR.	reach	p(HGNC:IGF1R)	increases	act(p(FPLX:HSPA))
d2871f41-162d-49f0-a41c-7a3fb023e7ea	0.95	22235273	TNF-alpha blocked growth of breast cancer cells by impairing IGF-IR signaling XREF_BIBR.	reach	p(HGNC:TNF)	increases	act(p(HGNC:IGF1R))
de61073e-a210-4f66-b550-a87e7a37ea2d	0.92	22235273	The IGF-IR silencing also induced secretion of two proinflammatory cytokines, TNF- alpha and IFN-gamma.	reach	p(HGNC:IGF1R)	decreases	act(p(HGNC:IFNG))
c336bff0-006f-4943-af59-9410f22c9b38	0.65	22238194	Western blot analysis of the cell lysates after treatment showed a decrease in Igf1r phosphorylation upon treatment with PPP in ARMS and ERMS ( xref ).	sparser	p(HGNC:IGF1R)	increases	p(HGNC:KIDINS220, pmod(Ph))
eefed264-cc6d-4cef-a519-23e0a6712328	0.86	22248929	Knockdown of FoxO1 and FoxO3a transcription factors suppressed the induction of HER3, InsR, IGF-1R, and FGFR2 mRNAs upon inhibition of PI3K.	reach	p(HGNC:FOXO1)	decreases	act(p(HGNC:IGF1R))
fecb09ab-232e-42db-8acd-44d8b2d40b3b	0.92	22248929	Knockdown of FoxO1 and FoxO3a transcription factors suppressed the induction of HER3, InsR, IGF-1R, and FGFR2 mRNAs upon inhibition of PI3K.	reach	p(HGNC:FOXO3)	decreases	act(p(HGNC:IGF1R))
4b042f90-ec60-40de-833b-3d49a7f8b069	1.0	22249159	Another study from the same group [ xref ] established that phosphorylation of AKT on Thr308 and Ser473 increases following treatment of ALL cells with AICAR and demonstrated that AKT phosphorylation on Thr 308 is mediated by AMPK-induced IGF-1R activation and phosphorylation of IRS-1.	sparser	p(HGNC:IGF1R)	increases	act(p(HGNC:IRS1))
beebca6b-3a1e-4fff-9766-5eb240744101	0.65	22261717	Furthermore, nuclear IGF1R augments protein levels of cyclin D1 and axin2.	reach	p(HGNC:IGF1R)	increases	p(HGNC:AXIN2)
cd506392-6a2e-4626-82d1-2a959a9a56d0	0.95	22265958	Furthermore, insulin growth factor receptor (IGF-1R) activates nongenomic ER signaling and downstream MAPK and PI3K/Akt/mTOR pathways, which induce proliferation in an estrogen hypersensitive state.	reach	p(HGNC:IGF1R)	increases	act(p(HGNC:ESR1))
220ab76b-9dd8-4895-8ded-072edad56fa1	0.95	22269172	IGF-I induced tyrosine phosphorylation of IGF-IR at 1 min; tyrosine phosphorylation levels were slightly reduced at 30 min.	reach	p(HGNC:IGF1)	increases	p(HGNC:IGF1R, pmod(Ph, Tyr))
3770fc81-d946-4a0a-911f-eda5d975fffe	1.0	22276172	Furthermore, Ang II increased IGF-1R expression in diaphragm at 1 day (XREF_FIG), consistent with the known effect of Ang II to transcriptionally regulate IGF-1R expression in vascular smooth muscle XREF_BIBR, XREF_BIBR.	reach	p(HGNC:AGT)	increases	p(HGNC:IGF1R)
24215722-148d-48e6-a2a7-d8eeeb5518b1	0.65	22281262	Protein levels of IGF-1 and IGF-1R synthesized by CH chondrocytes were accessed by enzyme linked immunosorbent assay (ELISA) and western blotting.	reach	p(PFAM:PF00307)	increases	p(HGNC:IGF1R)
62c9b524-4682-4bf0-99c4-b63250edbaf7	0.65	22281475	In KO mice, GLP-2 induced significant increases in jejunal mucosal cellularity, crypt mitosis, villus height, and crypt depth that was associated with increased expression of the ErbB ligand epiregulin and decreased expression of IGF-I and IGF-IR.	reach	p(HGNC:GCG)	decreases	p(HGNC:IGF1R)
4f020829-7ffd-4a94-b1d8-7f12d40797e0	0.65	22287600	Alternatively, chronic IGF-1R and InsR inhibition by BMS-536924 induced IGFBP-5 overexpression and membrane localization in MCF-7R4 cells, likely as a means of preserving IGF pathway function.	reach	p(HGNC:IGF1R)	increases	p(HGNC:IGFBP5)
589cdf17-60aa-4d6c-8bf6-2299c270903a	0.86	22287600	For example, IGFBP-4 inhibits IGF-I activation of IGF-1R when the binding protein and ligand complex is targeted for proteolysis.	reach	p(HGNC:IGFBP4)	decreases	act(p(HGNC:IGF1R))
79cc1230-2b2f-4418-85af-ec6faadad079	0.98	22289780	However, these studies suggested leptin-IGF-I crosstalk is unidirectional, as leptin was not able to activate IGF-IR on Tyr 1131 or 1135/1136, which are critical for its mitogenic and transforming activity [ xref ].	sparser	p(HGNC:LEP)	increases	act(p(HGNC:IGF1R))
79cc1230-2b2f-4418-85af-ec6faadad079	0.98	22289780	However, these studies suggested leptin-IGF-I crosstalk is unidirectional, as leptin was not able to activate IGF-IR on Tyr 1131 or 1135/1136, which are critical for its mitogenic and transforming activity [XREF_BIBR].	reach	p(HGNC:LEP)	increases	act(p(HGNC:IGF1R))
c8668a23-dcf4-421c-9b17-8803d0cae408	0.95	22289780	On the other hand, E2 is known to enhance both leptin and Ob-R and IGF-I and IGF-I receptor pathways.	reach	p(UP:P27958)	increases	act(p(HGNC:IGF1R))
1fdc5ea8-664a-47eb-a932-c220c900b170	0.65	22295219	Cell proliferation is also stimulated by IGF-1R which interacts with HER2 in trastuzumab resistant cell lines.	reach	p(HGNC:IGF1R)	increases	bp(GO:"GO:0008283")
79cc1230-2b2f-4418-85af-ec6faadad079	0.98	22295251	In TNBC cell lines, a study by Saxena et al. reported that leptin directly increased activity of the IGF-I receptor [XREF_BIBR].	reach	p(HGNC:LEP)	increases	act(p(HGNC:IGF1R))
3fa41924-5d18-4f22-8cb7-7ac45b48d5f0	0.92	22312273	The binding of insulin and IGF-1 to the cell-surface receptors, insulin receptor and IGF-1R, respectively, on tumors and precancerous cells activates the phosphatidylinositol 3-kinase (PI3K)/Akt pathway, which is responsible for cellular processes like growth, proliferation, and survival [XREF_BIBR, XREF_BIBR].	reach	complex(p(HGNC:IGF1), p(HGNC:IGF1R))	increases	act(p(FPLX:PI3K))
b55512fb-583e-4b66-be7b-bbb0071f51ca	0.65	22312273	The binding of insulin and IGF-1 to the cell-surface receptors, insulin receptor and IGF-1R, respectively, on tumors and precancerous cells activates the phosphatidylinositol 3-kinase (PI3K)/Akt pathway, which is responsible for cellular processes like growth, proliferation, and survival [XREF_BIBR, XREF_BIBR].	reach	complex(p(HGNC:IGF1R), p(HGNC:INS))	increases	act(p(FPLX:PI3K))
255f9cd1-263d-47b4-b612-399784ac136f	0.65	22312273	These findings suggest that both EGCG and BCAA effectively suppress the development of premalignant CRC lesions by suppressing the IGF and IGF-1R axis; improving hyperlipidemia, hyperinsulinemia, and hyperleptinemia; and inhibiting the expression of COX-2, which is involved in CRC development because it mediates inflammatory signaling pathways and can therefore be an important target for chemoprevention (XREF_FIG) [XREF_BIBR].	reach	p(UP:Q54N47)	increases	act(p(HGNC:IGF1R))
0283e3a0-1132-40f7-a44f-0ffe2b7743eb	0.65	22340595	Down-regulation of beta1-integrin beta4-integrin FAK, or ILK alone did not abrogate Bcl-2 or IGF1R upregulation; however, inhibition of several integrin-pathway components in parallel, prevented upregulation of these proteins (XREF_SUPPLEMENTARY).	reach	p(HGNC:ILK)	decreases	act(p(HGNC:IGF1R))
02707176-d9f6-4f4d-b1d2-3a99748cd090	0.92	22340595	Down-regulation of beta1-integrin beta4-integrin FAK, or ILK alone did not abrogate Bcl-2 or IGF1R upregulation; however, inhibition of several integrin-pathway components in parallel, prevented upregulation of these proteins (XREF_SUPPLEMENTARY).	reach	p(HGNC:PTK2)	decreases	act(p(HGNC:IGF1R))
35aec3f3-e66d-4bf2-a847-777a31a55186	0.95	22340595	In addition, down-regulation of IGF1R with shRNAs caused death of ECM attached cells treated with BEZ235 (XREF_SUPPLEMENTARY).	reach	p(HGNC:IGF1R)	increases	bp(GO:"GO:0008219")
913eb39d-6ccd-40e3-bec8-42007110a283	0.65	22348393	Likely, the IGF-1 as well as IGF-2 binding to the IGF-1R may induce intracellular transport of the receptor.	reach	complex(p(HGNC:IGF1R), p(HGNC:IGF2))	increases	bp(GO:"GO:0006810")
f548da9c-8f25-4ab4-a808-514c6bf8bdc3	0.65	22348393	Thus, such a tumor environment where IGF-1 may directly and indirectly stimulate tumor expansion seems optimal for validating the therapeutic potential of developed antagonists to the IGF-1R signal in MM.	reach	p(HGNC:IGF1R)	increases	bp(MESH:D009101)
389941f4-9fb6-4dec-90f5-4596584d105d	0.65	22355074	Proinsulin did not bind or activate IGF-IR or IR/IGF-IR hybrids.	sparser	p(UP:Q9T1U6)	increases	act(p(HGNC:IGF1R))
c8dbaff4-6789-4712-80c8-06ae44d5a49f	1.0	22359227	Moreover, our findings provide a proof of principle that targeted inactivation of IGF-1R by a TKI, in combination with MEK inhibition, can achieve a favorable outcome in the treatment of NSCLC patients with a history of TS and mut K-Ras.	sparser	p(UP:P16223)	decreases	act(p(HGNC:IGF1R))
1af94599-7078-4b18-a5c3-55a34d68ced3	0.92	22363814	XREF_BIBR Similarly, IGF1R signaling from IGFs has been shown to mediate neovascularization in human lung development and in zebrafish cardiovascular development.	reach	p(HGNC:IGF1R)	increases	bp(GO:"GO:0001525")
5ce7a578-bdcb-434e-b07b-28ae1424790e	0.65	22378065	Recent reports have shown that IGF-I binding to IGF-IR, which promotes the interaction between beta1 integrins and RACK1 in adherent cells, induces displacement of Src from RACK1; when Src is dissociated from RACK1, its kinase activity is increased.	reach	complex(p(HGNC:IGF1), p(HGNC:IGF1R))	increases	act(p(HGNC:RACK1))
851e6882-ea1b-4242-b53d-f21be9279b0a	0.65	22378065	Recent reports have shown that IGF-I binding to IGF-IR, which promotes the interaction between beta1 integrins and RACK1 in adherent cells, induces displacement of Src from RACK1; when Src is dissociated from RACK1, its kinase activity is increased.	reach	complex(p(HGNC:IGF1), p(HGNC:IGF1R))	increases	act(p(HGNC:SRC))
